═══════════════════════════════════════════════════════════════════
  COMPREHENSIVE MATCHUP RUNNER: 180+2 Time Control
  20 games per matchup (alternating colors)
  Parallel: ON | Pondering: ON
═══════════════════════════════════════════════════════════════════

Standard matchups: 1
Experimental matchups: 0
Total matchups: 1
Total GamesPerMatchup: 20

═══════════════════════════════════════════════════════════════════
  STANDARD MATCHUPS
═══════════════════════════════════════════════════════════════════

┌─────────────────────────────────────────────────────────────────────┐
│ 1. Grandmaster vs Braindead                                             │
├─────────────────────────────────────────────────────────────────────┤
│ Time: 180+2 | Pondering:  ON | Parallel:  ON │
└─────────────────────────────────────────────────────────────────────┘

    G 4 M 39 | R(3,10) by Grandmaster  | T: 1ms    /0ms    | Tc   | Th: 9 | D1  | N: 20       | NPS: 20.0K    | TT: 9.9%  | %M: 0.0%  | HD: 0.0  | P: D1/27n/0nps               | VCF: -
    G 4 M 40 | B(5,12) by Braindead    | T: 4ms    /548ms  | -    | Th: 1 | D10 | N: 7.2K     | NPS: 3.6M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 4 M 41 | R(5,11) by Grandmaster  | T: 67ms   /0ms    | Bl   | Th: 9 | D1  | N: 1        | NPS: 14       | TT: 9.9%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 4 M 42 | B(6,10) by Braindead    | T: 3ms    /551ms  | -    | Th: 1 | D10 | N: 7.1K     | NPS: 3.5M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 4 M 43 | R(0,7) by Grandmaster  | T: 2ms    /0ms    | Ca   | Th: 9 | D1  | N: 24       | NPS: 24.0K    | TT: 9.9%  | %M: 0.0%  | HD: 0.0  | P: D1/27n/0nps               | VCF: -
    G 4 M 44 | B(1,8) by Braindead    | T: 2ms    /293ms  | -    | Th: 1 | D0  | N: 3        | NPS: 0        | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 4 M 45 | R(5,4) by Grandmaster  | T: 53ms   /0ms    | Ca   | Th: 9 | D1  | N: 101      | NPS: 1.9K     | TT: 9.9%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 4 M 46 | B(5,5) by Braindead    | T: 1ms    /364ms  | -    | Th: 1 | D0  | N: 3        | NPS: 0        | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 4 M 47 | R(9,7) by Grandmaster  | T: 4ms    /0ms    | Ca   | Th: 9 | D1  | N: 168      | NPS: 42.0K    | TT: 9.9%  | %M: 0.0%  | HD: 0.0  | P: D1/27n/0nps               | VCF: -
    G 4 M 48 | B(9,8) by Braindead    | T: 3ms    /367ms  | -    | Th: 1 | D0  | N: 3        | NPS: 0        | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 4 M 49 | R(10,6) by Grandmaster  | T: 52ms   /0ms    | Ca   | Th: 9 | D1  | N: 183      | NPS: 3.5K     | TT: 9.9%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 4 M 50 | B(11,5) by Braindead    | T: 1ms    /379ms  | -    | Th: 1 | D0  | N: 3        | NPS: 0        | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 4 M 51 | R(11,6) by Grandmaster  | T: 4ms    /0ms    | Ca   | Th: 9 | D1  | N: 199      | NPS: 49.8K    | TT: 9.9%  | %M: 0.0%  | HD: 0.0  | P: D1/27n/0nps               | VCF: -
    G 4 M 52 | B(13,11) by Braindead    | T: 2ms    /0ms    | Er   | Th: 1 | D1  | N: 1        | NPS: 500      | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 4 M 53 | R(13,6) by Grandmaster  | T: 50ms   /0ms    | Wn   | Th: 9 | D1  | N: 1        | NPS: 20       | TT: 9.9%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    → Game 4: Grandmaster (Red) wins on move 53 (88.0s)

    G 5 M  1 | R(7,7) by Braindead    | T: 1.1s   /73ms   | -    | Th: 1 | D2  | N: 505      | NPS: 475      | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M  2 | B(8,8) by Grandmaster  | T: 6.5s   /7.1s   | -    | Th: 9 | D2  | N: 5.4M     | NPS: 825.2K   | TT: 95.0% | %M: 89.0% | HD: 2.0  | P: D2/842.3Kn/1.4Mnps        | VCF: -
    G 5 M  3 | R(8,10) by Braindead    | T: 376ms  /150ms  | -    | Th: 1 | D2  | N: 677      | NPS: 1.8K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M  4 | B(7,9) by Grandmaster  | T: 8.4s   /8.4s   | -    | Th: 9 | D9  | N: 12.4M    | NPS: 1.5M     | TT: 90.3% | %M: 20.0% | HD: 5.5  | P: -                         | VCF: -
    G 5 M  5 | R(6,10) by Braindead    | T: 146ms  /133ms  | -    | Th: 1 | D2  | N: 667      | NPS: 4.6K     | TT: 5.6%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M  6 | B(7,10) by Grandmaster  | T: 4.7s   /9.2s   | -    | Th: 9 | D2  | N: 1.9M     | NPS: 396.1K   | TT: 0.0%  | %M: 0.0%  | HD: 1.5  | P: D1/2.3Mn/0nps             | VCF: -
    G 5 M  7 | R(7,11) by Braindead    | T: 122ms  /121ms  | -    | Th: 1 | D2  | N: 833      | NPS: 6.9K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M  8 | B(9,7) by Grandmaster  | T: 9.9s   /9.8s   | -    | Th: 9 | D4  | N: 8.7M     | NPS: 879.9K   | TT: 0.7%  | %M: 1.0%  | HD: 4.0  | P: -                         | VCF: -
    G 5 M  9 | R(10,6) by Braindead    | T: 123ms  /112ms  | -    | Th: 1 | D1  | N: 141      | NPS: 1.2K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M 10 | B(14,8) by Grandmaster  | T: 10.1s  /10.0s  | -    | Th: 9 | D3  | N: 4.9M     | NPS: 485.5K   | TT: 1.5%  | %M: 8.0%  | HD: 2.5  | P: D17/7.8Mn/0nps            | VCF: -
    G 5 M 11 | R(9,9) by Braindead    | T: 191ms  /188ms  | -    | Th: 1 | D2  | N: 944      | NPS: 5.0K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M 12 | B(10,8) by Grandmaster  | T: 1ms    /0ms    | Bl   | Th: 9 | D1  | N: 2        | NPS: 2.0K     | TT: 1.5%  | %M: 0.0%  | HD: 0.0  | P: D1/21n/21.0Knps           | VCF: -
    G 5 M 13 | R(6,12) by Braindead    | T: 182ms  /180ms  | -    | Th: 1 | D2  | N: 480      | NPS: 2.7K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M 14 | B(5,13) by Grandmaster  | T: 62ms   /0ms    | Bl   | Th: 9 | D1  | N: 1        | NPS: 16       | TT: 1.5%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M 15 | R(6,11) by Braindead    | T: 3ms    /174ms  | -    | Th: 1 | D10 | N: 6.2K     | NPS: 6.2M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M 16 | B(6,9) by Grandmaster  | T: 1ms    /0ms    | Bl   | Th: 9 | D1  | N: 2        | NPS: 2.0K     | TT: 1.5%  | %M: 0.0%  | HD: 0.0  | P: D1/24n/24.0Knps           | VCF: -
    G 5 M 17 | R(6,13) by Braindead    | T: 3ms    /170ms  | -    | Th: 1 | D10 | N: 6.1K     | NPS: 3.1M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M 18 | B(6,14) by Grandmaster  | T: 54ms   /0ms    | Bl   | Th: 9 | D1  | N: 1        | NPS: 18       | TT: 1.5%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M 19 | R(8,11) by Braindead    | T: 3ms    /168ms  | -    | Th: 1 | D10 | N: 6.0K     | NPS: 3.0M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M 20 | B(5,11) by Grandmaster  | T: 3ms    /0ms    | Bl   | Th: 9 | D1  | N: 2        | NPS: 666      | TT: 1.5%  | %M: 0.0%  | HD: 0.0  | P: D1/18n/0nps               | VCF: -
    G 5 M 21 | R(9,11) by Braindead    | T: 5ms    /192ms  | -    | Th: 1 | D10 | N: 6.1K     | NPS: 2.0M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M 22 | B(10,11) by Grandmaster  | T: 65ms   /0ms    | Bl   | Th: 9 | D1  | N: 1        | NPS: 15       | TT: 1.5%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M 23 | R(8,12) by Braindead    | T: 5ms    /191ms  | -    | Th: 1 | D10 | N: 6.2K     | NPS: 2.1M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M 24 | B(8,9) by Grandmaster  | T: 7ms    /0ms    | Bl   | Th: 9 | D1  | N: 4        | NPS: 571      | TT: 1.5%  | %M: 0.0%  | HD: 0.0  | P: D1/24n/0nps               | VCF: -
    G 5 M 25 | R(5,9) by Braindead    | T: 5ms    /191ms  | -    | Th: 1 | D10 | N: 6.1K     | NPS: 1.5M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 5 M 26 | B(4,8) by Grandmaster  | T: 7.2s   /8.6s   | Bl   | Th: 9 | D2  | N: 1.9M     | NPS: 271.9K   | TT: 4.7%  | %M: 10.0% | HD: 1.5  | P: -                         | VCF: -
    G 5 M 27 | R(9,13) by Braindead    | T: 0ms    /0ms    | Wn   | Th: 1 | D1  | N: 1        | NPS: 0        | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    → Game 5: Braindead (Red) wins on move 27 (49.0s)

[PONDER Blue] Stop: 17,586 nodes, 116ms, depth 2
    G 6 M  1 | R(7,7) by Grandmaster  | T: 1.6s   /2.7s   | -    | Th: 9 | D3  | N: 1.1M     | NPS: 683.8K   | TT: 2.1%  | %M: 1.0%  | HD: 2.5  | P: -                         | VCF: -
    G 6 M  2 | B(9,8) by Braindead    | T: 1ms    /0ms    | Er   | Th: 1 | D1  | N: 1        | NPS: 1.0K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 6 M  3 | R(5,4) by Grandmaster  | T: 7.7s   /8.6s   | -    | Th: 9 | D4  | N: 3.8M     | NPS: 500.0K   | TT: 93.7% | %M: 72.0% | HD: 3.0  | P: D1/27n/0nps               | VCF: -
    G 6 M  4 | B(13,11) by Braindead    | T: 246ms  /193ms  | -    | Th: 1 | D2  | N: 831      | NPS: 3.4K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 6 M  5 | R(8,8) by Grandmaster  | T: 9.5s   /9.5s   | -    | Th: 9 | D9  | N: 11.7M    | NPS: 1.2M     | TT: 83.4% | %M: 17.0% | HD: 5.5  | P: -                         | VCF: -
    G 6 M  6 | B(9,9) by Braindead    | T: 190ms  /165ms  | -    | Th: 1 | D1  | N: 350      | NPS: 1.9K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 6 M  7 | R(9,7) by Grandmaster  | T: 5.5s   /9.9s   | -    | Th: 9 | D2  | N: 1.8M     | NPS: 323.6K   | TT: 0.0%  | %M: 0.0%  | HD: 2.0  | P: D1/31n/0nps               | VCF: -
    G 6 M  8 | B(0,11) by Braindead    | T: 1ms    /0ms    | Er   | Th: 1 | D1  | N: 1        | NPS: 1.0K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 6 M  9 | R(8,7) by Grandmaster  | T: 10.2s  /10.2s  | -    | Th: 9 | D21 | N: 11.6M    | NPS: 1.1M     | TT: 90.3% | %M: 25.0% | HD: 11.5 | P: -                         | VCF: -
    G 6 M 10 | B(10,7) by Braindead    | T: 147ms  /146ms  | -    | Th: 1 | D2  | N: 1.4K     | NPS: 9.5K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 6 M 11 | R(13,8) by Grandmaster  | T: 12.0s  /12.0s  | -    | Th: 9 | D32 | N: 4.7M     | NPS: 390.4K   | TT: 84.9% | %M: 8.0%  | HD: 17.0 | P: D1/27n/0nps               | VCF: -
    G 6 M 12 | B(6,7) by Braindead    | T: 220ms  /234ms  | -    | Th: 1 | D2  | N: 2.2K     | NPS: 10.2K    | TT: 0.9%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 6 M 13 | R(7,9) by Grandmaster  | T: 0ms    /0ms    | Tc   | Th: 9 | D1  | N: 20       | NPS: 0        | TT: 84.9% | %M: 0.0%  | HD: 0.0  | P: D1/27n/0nps               | VCF: -
    G 6 M 14 | B(10,6) by Braindead    | T: 221ms  /214ms  | -    | Th: 1 | D2  | N: 1.1K     | NPS: 5.2K     | TT: 0.8%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 6 M 15 | R(7,8) by Grandmaster  | T: 53ms   /0ms    | Tc   | Th: 9 | D1  | N: 20       | NPS: 377      | TT: 84.9% | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 6 M 16 | B(6,10) by Braindead    | T: 203ms  /199ms  | -    | Th: 1 | D1  | N: 439      | NPS: 2.2K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 6 M 17 | R(7,6) by Grandmaster  | T: 0ms    /0ms    | Tc   | Th: 9 | D1  | N: 1        | NPS: 0        | TT: 84.9% | %M: 0.0%  | HD: 0.0  | P: D1/12n/0nps               | VCF: -
    G 6 M 18 | B(7,5) by Braindead    | T: 3ms    /72ms   | Bl   | Th: 1 | D0  | N: 6        | NPS: 0        | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 6 M 19 | R(7,10) by Grandmaster  | T: 46ms   /0ms    | Wn   | Th: 9 | D1  | N: 1        | NPS: 21       | TT: 84.9% | %M: 0.0%  | HD: 0.0  | P: D2/15.7Kn/314.0Knps       | VCF: -
    → Game 6: Grandmaster (Red) wins on move 19 (47.0s)

    G 7 M  1 | R(7,7) by Braindead    | T: 728ms  /73ms   | -    | Th: 1 | D2  | N: 503      | NPS: 691      | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M  2 | B(8,8) by Grandmaster  | T: 6.5s   /7.1s   | -    | Th: 9 | D2  | N: 6.1M     | NPS: 932.4K   | TT: 94.8% | %M: 81.0% | HD: 2.0  | P: D2/1.1Mn/8.0Mnps          | VCF: -
    G 7 M  3 | R(8,10) by Braindead    | T: 379ms  /157ms  | -    | Th: 1 | D2  | N: 677      | NPS: 1.8K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M  4 | B(7,9) by Grandmaster  | T: 8.4s   /8.4s   | -    | Th: 9 | D10 | N: 6.4M     | NPS: 761.5K   | TT: 71.6% | %M: 7.0%  | HD: 6.0  | P: -                         | VCF: -
    G 7 M  5 | R(4,4) by Braindead    | T: 0ms    /0ms    | Er   | Th: 1 | D1  | N: 1        | NPS: 0        | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M  6 | B(8,6) by Grandmaster  | T: 6.9s   /9.2s   | -    | Th: 9 | D2  | N: 4.1M     | NPS: 585.7K   | TT: 97.8% | %M: 40.0% | HD: 1.5  | P: D2/3.6Mn/0nps             | VCF: -
    G 7 M  7 | R(5,5) by Braindead    | T: 141ms  /139ms  | -    | Th: 1 | D1  | N: 175      | NPS: 1.3K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M  8 | B(6,6) by Grandmaster  | T: 1ms    /0ms    | Bl   | Th: 9 | D1  | N: 1        | NPS: 1.0K     | TT: 97.8% | %M: 0.0%  | HD: 0.0  | P: D1/25n/25.0Knps           | VCF: -
    G 7 M  9 | R(9,7) by Braindead    | T: 125ms  /125ms  | -    | Th: 1 | D1  | N: 168      | NPS: 1.3K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 10 | B(11,11) by Grandmaster  | T: 10.4s  /10.3s  | -    | Th: 9 | D22 | N: 7.6M     | NPS: 736.6K   | TT: 77.8% | %M: 18.0% | HD: 12.0 | P: -                         | VCF: -
    G 7 M 11 | R(8,7) by Braindead    | T: 210ms  /206ms  | -    | Th: 1 | D2  | N: 752      | NPS: 3.6K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 12 | B(6,7) by Grandmaster  | T: 55ms   /0ms    | Bl   | Th: 9 | D1  | N: 2        | NPS: 36       | TT: 77.8% | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 13 | R(10,7) by Braindead    | T: 195ms  /194ms  | -    | Th: 1 | D2  | N: 687      | NPS: 3.5K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 14 | B(11,7) by Grandmaster  | T: 2ms    /0ms    | Bl   | Th: 9 | D1  | N: 1        | NPS: 500      | TT: 77.8% | %M: 0.0%  | HD: 0.0  | P: D1/27n/0nps               | VCF: -
    G 7 M 15 | R(3,8) by Braindead    | T: 1ms    /0ms    | Er   | Th: 1 | D1  | N: 1        | NPS: 1.0K     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 16 | B(6,5) by Grandmaster  | T: 62ms   /0ms    | Tc   | Th: 9 | D1  | N: 20       | NPS: 322      | TT: 77.8% | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 17 | R(6,4) by Braindead    | T: 4ms    /186ms  | -    | Th: 1 | D11 | N: 8.4K     | NPS: 2.8M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 18 | B(7,6) by Grandmaster  | T: 1ms    /0ms    | Tc   | Th: 9 | D1  | N: 20       | NPS: 20.0K    | TT: 77.8% | %M: 0.0%  | HD: 0.0  | P: D1/21n/0nps               | VCF: -
    G 7 M 19 | R(9,6) by Braindead    | T: 6ms    /179ms  | -    | Th: 1 | D11 | N: 8.4K     | NPS: 2.8M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 20 | B(5,8) by Grandmaster  | T: 64ms   /0ms    | Tc   | Th: 9 | D1  | N: 20       | NPS: 312      | TT: 77.8% | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 21 | R(8,5) by Braindead    | T: 5ms    /202ms  | -    | Th: 1 | D11 | N: 8.4K     | NPS: 2.8M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 22 | B(7,4) by Grandmaster  | T: 3ms    /0ms    | Bl   | Th: 9 | D1  | N: 2        | NPS: 666      | TT: 77.8% | %M: 0.0%  | HD: 0.0  | P: D1/27n/0nps               | VCF: -
    G 7 M 23 | R(11,8) by Braindead    | T: 7ms    /198ms  | -    | Th: 1 | D11 | N: 8.4K     | NPS: 2.1M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 24 | B(12,9) by Grandmaster  | T: 65ms   /0ms    | Bl   | Th: 9 | D1  | N: 1        | NPS: 15       | TT: 77.8% | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 25 | R(5,6) by Braindead    | T: 4ms    /196ms  | -    | Th: 1 | D11 | N: 8.4K     | NPS: 4.2M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 26 | B(15,15) by Grandmaster  | T: 13.6s  /14.8s  | -    | Th: 9 | D49 | N: 9.0M     | NPS: 662.9K   | TT: 87.5% | %M: 36.0% | HD: 10.5 | P: -                         | VCF: -
    G 7 M 27 | R(4,9) by Braindead    | T: 5ms    /534ms  | -    | Th: 1 | D11 | N: 8.3K     | NPS: 2.8M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 28 | B(5,10) by Grandmaster  | T: 14.3s  /14.0s  | -    | Th: 9 | D4  | N: 4.8M     | NPS: 337.3K   | TT: 0.6%  | %M: 40.0% | HD: 3.0  | P: D1/24n/0nps               | VCF: -
    G 7 M 29 | R(6,8) by Braindead    | T: 5ms    /533ms  | -    | Th: 1 | D11 | N: 8.4K     | NPS: 2.8M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 30 | B(5,9) by Grandmaster  | T: 1ms    /0ms    | Tc   | Th: 9 | D1  | N: 20       | NPS: 20.0K    | TT: 0.6%  | %M: 0.0%  | HD: 0.0  | P: D1/24n/0nps               | VCF: -
    G 7 M 31 | R(5,7) by Braindead    | T: 6ms    /534ms  | -    | Th: 1 | D11 | N: 8.4K     | NPS: 2.1M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 32 | B(5,4) by Grandmaster  | T: 9.4s   /13.4s  | -    | Th: 9 | D4  | N: 5.6M     | NPS: 595.3K   | TT: 5.2%  | %M: 41.0% | HD: 3.0  | P: -                         | VCF: -
    G 7 M 33 | R(5,11) by Braindead    | T: 4ms    /535ms  | -    | Th: 1 | D11 | N: 8.3K     | NPS: 4.1M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 34 | B(7,8) by Grandmaster  | T: 13.1s  /13.0s  | -    | Th: 9 | D4  | N: 4.6M     | NPS: 347.3K   | TT: 0.9%  | %M: 32.0% | HD: 3.0  | P: D21/5.2Mn/5.2Bnps         | VCF: -
    G 7 M 35 | R(4,3) by Braindead    | T: 6ms    /538ms  | -    | Th: 1 | D11 | N: 8.4K     | NPS: 2.1M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 36 | B(7,3) by Grandmaster  | T: 7.2s   /12.4s  | -    | Th: 9 | D4  | N: 3.9M     | NPS: 550.8K   | TT: 0.5%  | %M: 41.0% | HD: 3.0  | P: -                         | VCF: -
    G 7 M 37 | R(7,5) by Braindead    | T: 3ms    /540ms  | -    | Th: 1 | D11 | N: 8.4K     | NPS: 4.2M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 38 | B(8,9) by Grandmaster  | T: 11.7s  /12.0s  | -    | Th: 9 | D4  | N: 3.5M     | NPS: 298.6K   | TT: 1.2%  | %M: 34.0% | HD: 3.0  | P: D1/24n/0nps               | VCF: -
    G 7 M 39 | R(6,9) by Braindead    | T: 5ms    /544ms  | -    | Th: 1 | D11 | N: 8.3K     | NPS: 2.8M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 40 | B(9,5) by Grandmaster  | T: 7.6s   /11.5s  | -    | Th: 9 | D4  | N: 3.9M     | NPS: 506.7K   | TT: 1.1%  | %M: 38.0% | HD: 3.0  | P: -                         | VCF: -
    G 7 M 41 | R(9,10) by Braindead    | T: 4ms    /547ms  | -    | Th: 1 | D11 | N: 8.2K     | NPS: 2.7M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 42 | B(8,3) by Grandmaster  | T: 9.1s   /11.1s  | -    | Th: 9 | D4  | N: 2.5M     | NPS: 270.8K   | TT: 1.1%  | %M: 33.0% | HD: 3.0  | P: D1/27n/0nps               | VCF: -
    G 7 M 43 | R(9,2) by Braindead    | T: 3ms    /551ms  | -    | Th: 1 | D11 | N: 8.2K     | NPS: 4.1M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 44 | B(6,3) by Grandmaster  | T: 1ms    /0ms    | Tc   | Th: 9 | D1  | N: 20       | NPS: 20.0K    | TT: 1.1%  | %M: 0.0%  | HD: 0.0  | P: D1/27n/0nps               | VCF: -
    G 7 M 45 | R(5,3) by Braindead    | T: 7ms    /555ms  | -    | Th: 1 | D11 | N: 8.2K     | NPS: 2.0M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 46 | B(4,5) by Grandmaster  | T: 55ms   /0ms    | Tc   | Th: 9 | D1  | N: 20       | NPS: 363      | TT: 1.1%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 47 | R(4,2) by Braindead    | T: 4ms    /728ms  | -    | Th: 1 | D11 | N: 8.1K     | NPS: 2.7M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 48 | B(3,1) by Grandmaster  | T: 2ms    /0ms    | Bl   | Th: 9 | D1  | N: 1        | NPS: 1.0K     | TT: 1.1%  | %M: 0.0%  | HD: 0.0  | P: D1/27n/0nps               | VCF: -
    G 7 M 49 | R(4,1) by Braindead    | T: 6ms    /734ms  | -    | Th: 1 | D11 | N: 8.0K     | NPS: 2.7M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 50 | B(4,0) by Grandmaster  | T: 66ms   /0ms    | Bl   | Th: 9 | D1  | N: 1        | NPS: 15       | TT: 1.1%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 51 | R(7,2) by Braindead    | T: 5ms    /741ms  | -    | Th: 1 | D10 | N: 7.1K     | NPS: 2.4M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 52 | B(3,5) by Grandmaster  | T: 8.5s   /11.2s  | -    | Th: 9 | D4  | N: 3.3M     | NPS: 387.5K   | TT: 6.4%  | %M: 41.0% | HD: 3.0  | P: -                         | VCF: -
    G 7 M 53 | R(3,6) by Braindead    | T: 4ms    /747ms  | -    | Th: 1 | D10 | N: 7.1K     | NPS: 3.5M     | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 54 | B(9,3) by Grandmaster  | T: 7.4s   /10.7s  | -    | Th: 9 | D4  | N: 1.9M     | NPS: 259.3K   | TT: 1.3%  | %M: 34.0% | HD: 3.0  | P: D1/27n/0nps               | VCF: -
    G 7 M 55 | R(10,3) by Braindead    | T: 1ms    /386ms  | -    | Th: 1 | D0  | N: 3        | NPS: 0        | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 56 | B(7,10) by Grandmaster  | T: 6.7s   /10.4s  | -    | Th: 9 | D4  | N: 3.8M     | NPS: 566.0K   | TT: 3.3%  | %M: 41.0% | HD: 4.0  | P: -                         | VCF: -
    G 7 M 57 | R(9,11) by Braindead    | T: 0ms    /0ms    | Er   | Th: 1 | D1  | N: 1        | NPS: 0        | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
    G 7 M 58 | B(10,6) by Grandmaster  | T: 5.5s   /10.1s  | -    | Th: 9 | D2  | N: 1.6M     | NPS: 291.4K   | TT: 2.0%  | %M: 43.0% | HD: 2.0  | P: D1/24n/0nps               | VCF: -
    G 7 M 59 | R(8,4) by Braindead    | T: 3ms    /392ms  | Bl   | Th: 1 | D0  | N: 5        | NPS: 0        | TT: 0.0%  | %M: 0.0%  | HD: 0.0  | P: -                         | VCF: -
